id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
3137,3,multiple_choice,main,,What describes the Métis people?,Aboriginal-European ancestry|French ancestry|British ancestry|Inuit ancestry,0,p10-metis-alberta.jpeg,,"The Métis are a distinct people of mixed Aboriginal and European ancestry who speak their own dialect, Michif."
3138,3,select_blank,exercise,3137,Most Métis people live in the ___ provinces.,Prairie|Atlantic|Northern|Pacific,0,,,
3139,3,select_blank,exercise,3137,Métis people speak their own dialect called ___.,Michif|Inuktitut|Gaelic|Cree,0,,,
3140,3,multiple_choice,exercise,3137,Métis come from which speaking backgrounds?,"French, English|Spanish, Dutch|German, Italian|Chinese, Ukrainian",0,,,
3141,3,true_false,exercise,3137,Métis people have no distinct dialect of their own.,,false,,,"Métis people speak their own dialect, Michif."
3151,3,select_blank,preview,3152,English and French are Canada's ___ languages.,official|only|banned|foreign,0,,,
3152,3,multiple_choice,main,,What are Canada's two official languages?,"English, French|English, Spanish|French, German|English, Chinese",0,,,"English and French are Canada's official languages, and the federal government must provide services in both throughout the country."
3153,3,select_blank,exercise,3152,The federal government provides services in English and ___.,French|Spanish|Italian|Mandarin,0,,,
3154,3,multiple_choice,exercise,3152,Canadian society stems largely from which civilizations?,"English, French|Spanish, Dutch|German, Italian|Chinese, Japanese",0,,,
3155,3,multiple_choice,exercise,3152,Who is required to serve Canadians in both languages?,Federal government|Local shops|Foreign embassies|Private clubs,0,,,
3156,3,true_false,exercise,3152,The federal government only offers services in English.,,false,,,By law it must offer services throughout Canada in both English and French.
3166,3,true_false,preview,3167,Canada has more Anglophones than Francophones.,,true,,,
3167,3,multiple_choice,main,,About how many Anglophones live in Canada today?,18 million|7 million|3 million|25 million,0,,,"Canada has about 18 million Anglophones and seven million Francophones, with most Francophones living in Quebec."
3168,3,select_blank,exercise,3167,Seven million Canadians speak ___ as a first language.,French|English|Spanish|Mandarin,0,,,
3169,3,select_blank,exercise,3167,Most Francophones live in the province of ___.,Quebec|Ontario|Alberta|Yukon,0,,,
3170,3,multi_select,exercise,3167,Which provinces have many Francophones outside Quebec?,Ontario|New Brunswick|Manitoba|Alberta,0|1|2,,,
3171,3,true_false,exercise,3167,About one million Francophones live outside Quebec.,,true,,,
3181,3,true_false,preview,3182,New Brunswick is Canada's only officially bilingual province.,,true,,,
3182,3,multiple_choice,main,,Which province is officially bilingual?,New Brunswick|Ontario|Quebec|Manitoba,0,,,New Brunswick is the only officially bilingual province in Canada.
3183,3,select_blank,exercise,3182,New Brunswick is the only officially ___ province.,bilingual|coastal|northern|prairie,0,,,
3184,3,true_false,exercise,3182,Quebec is Canada's only officially bilingual province.,,false,,,"New Brunswick, not Quebec, is the only officially bilingual province."
3185,3,true_false,exercise,3182,No Canadian province is officially bilingual.,,false,,,New Brunswick is officially bilingual.
3196,3,select_blank,preview,3197,Acadians began settling the Maritimes in ___.,1604|1755|1867|1930,0,,,
3197,3,multiple_choice,main,,When did Acadian settlement of the Maritimes begin?,1604|1755|1867|1930,0,p11-acadian-fiddler.jpeg,,Acadians are descendants of French colonists who began settling the Maritime provinces in 1604.
3198,3,select_blank,exercise,3197,"Between 1755 and 1763, Acadians were ___.",deported|welcomed|promoted|elected,0,p11-acadian-fiddler.jpeg,,
3199,3,true_false,exercise,3197,"The forced removal of Acadians is called the ""Great Upheaval.""",,true,,,
3200,3,order,exercise,3197,Order these Acadian history events.,French colonists settle the Maritimes in 1604|More than two-thirds are deported (1755-1763)|Acadian culture flourishes today,,,,
3201,3,true_false,exercise,3197,Acadian culture disappeared after the Great Upheaval.,,false,,,"Acadians survived, maintained their identity, and Acadian culture flourishes today."
3202,3,multiple_choice,exercise,3197,More than what fraction of Acadians were deported?,Two-thirds|One-tenth|Half|One-quarter,0,,,
3211,3,select_blank,preview,3212,Most Quebecers are ___-speaking.,French|English|Spanish|German,0,,,
3212,3,multiple_choice,main,,Who are most Quebecers descended from?,French settlers|British Loyalists|Acadian refugees|Ukrainian pioneers,0,p11-fete-nationale-gatineau.jpeg,,"Most Quebecers descend from 8,500 French settlers of the 1600s and 1700s and maintain a unique identity, culture, and language."
3213,3,select_blank,exercise,3212,"In 2006, the Commons called Quebecois a ___.",nation-within-Canada|separate country|foreign state|new province,0,,,
3214,3,select_blank,exercise,3212,The Commons recognized Quebecois nationhood in ___.,2006|1867|1763|1990,0,,,
3215,3,true_false,exercise,3212,Quebecers descend mainly from English settlers.,,false,,,"Most Quebecers descend from 8,500 French settlers of the 1600s and 1700s."
3216,3,multiple_choice,exercise,3212,What does Quebec's National Day celebrate?,Fête Nationale|Canada Day|Thanksgiving|Victoria Day,0,p11-fete-nationale-gatineau.jpeg,,
3226,3,true_false,preview,3227,Anglo-Quebecers have a heritage of 250 years in Quebec.,,true,,,
3227,3,multiple_choice,main,,About how many Anglo-Quebecers live in Quebec?,One million|Ten thousand|Five million|100 thousand,0,,,"About one million Anglo-Quebecers, with a 250-year heritage, form a vibrant part of the Quebec fabric."
3228,3,select_blank,exercise,3227,Anglo-Quebecers form a vibrant part of the Quebec ___.,fabric|border|army|court,0,,,
3229,3,true_false,exercise,3227,Anglo-Quebecers have no long-standing history in Quebec.,,false,,,They have a heritage of 250 years in the province.
3230,3,true_false,exercise,3227,Anglo-Quebecers are part of Quebec's English-speaking population.,,true,,,
3241,3,true_false,preview,3242,John Buchan was a Governor General of Canada.,,true,,,
3242,3,multiple_choice,main,,Who was Governor General of Canada 1935-1940?,John Buchan|George III|Bill Reid|Marjorie Turner-Bailey,0,p11-tweedsmuir-portrait.jpeg,,"John Buchan, the 1st Baron Tweedsmuir, was Governor General from 1935-40 and championed unity in diversity among immigrant groups."
3243,3,select_blank,exercise,3242,Tweedsmuir said immigrant groups should retain their ___.,individuality|silence|isolation|old passports,0,,,
3244,3,true_false,exercise,3242,Tweedsmuir was Canada's 15th Governor General.,,true,p11-tweedsmuir-portrait.jpeg,,
3245,3,media_card,exercise,3242,What does this photo show?,Tweedsmuir in Blood headdress|A hockey game|A courtroom scene|A harvest festival,0,p11-tweedsmuir-portrait.jpeg,,The 15th Governor General is shown in Blood (Kainai First Nation) headdress.
3246,3,true_false,exercise,3242,Tweedsmuir believed immigrants should erase their old traditions entirely.,,false,,,He said groups should keep their own loyalties while also embracing a shared new one.
3256,3,true_false,preview,3257,"English, Welsh, Scottish, and Irish settlers built English Canada.",,true,,,
3257,3,multi_select,main,,Which groups built English Canada's way of life?,English|Scottish|Irish|Aboriginal,0|1|2,p11-highland-dancer-glengarry.jpeg,,"Hundreds of thousands of English, Welsh, Scottish, and Irish settlers, soldiers, and migrants built English-speaking Canada from the 1600s to the 20th century."
3258,3,select_blank,exercise,3257,Anglophones are generally referred to as ___ Canadians.,English|French|Metis|Acadian,0,,,
3259,3,true_false,exercise,3257,These settlers arrived only in the 1600s and nowhere after.,,false,,,They kept arriving from the 1600s all the way through the 20th century.
3260,3,multiple_choice,exercise,3257,Who laid the foundations of English-speaking Canada?,British-origin pioneers|Only Acadians|Only Quebecers|Only Inuit,0,p11-highland-dancer-glengarry.jpeg,,
3271,3,select_blank,preview,3272,Newcomers must embrace Canada's rule of ___.,law|thumb|force|hand,0,,,
3272,3,multiple_choice,main,,What principle must newcomers embrace when becoming Canadian?,Rule-of-law|Old grudges|Extreme views|Hidden past,0,,,"In becoming Canadian, newcomers are expected to embrace democratic principles such as the rule of law, regardless of past experiences with conflict."
3273,3,true_false,exercise,3272,Past experiences of warfare justify bringing hateful prejudices to Canada.,,false,,,The book states such experiences do not justify bringing violent or hateful prejudices.
3274,3,select_blank,exercise,3272,Newcomers are expected to embrace ___ principles.,democratic|military|corporate|monarchic,0,,,
3275,3,true_false,exercise,3272,Some Canadians immigrate from places with warfare or conflict.,,true,,,
3276,3,multiple_choice,exercise,3272,What must newcomers leave behind when becoming Canadian?,Violent prejudices|Their language|Their religion|Their family,0,,,
3286,3,true_false,preview,3287,Most Canadians were born in Canada.,,true,,,
3287,3,multiple_choice,main,,Since when has the majority of Canadians been born?,The 1800s|The 1600s|The 1990s|The 1500s,0,p12-celebration-cultures-edmonton.jpeg,,"The majority of Canadians were born in this country, true since the 1800s, though Canada is still often called a land of immigrants."
3288,3,select_blank,exercise,3287,Newcomers helped build and ___ Canada.,defend|forget|abandon|isolate,0,p13-chinese-canadian-war-veterans.jpeg,,
3289,3,true_false,exercise,3287,"Canada is often called a ""land of immigrants.""",,true,p12-caribbean-festival-toronto.jpeg,,
3290,3,true_false,exercise,3287,No newcomers arrived in Canada in 200 years.,,false,,,Millions of newcomers have arrived over the past 200 years.
3301,3,select_blank,preview,3302,Chinese is among Canada's largest ethnic ___.,groups|colors|flags|coins,0,,,
3302,3,multi_select,main,,Which are among Canada's largest ethnic groups?,Chinese|Ukrainian|Italian|Russian,0|1|2,p12-ukrainian-pysanka-festival.jpeg,,"The largest groups include English, French, Scottish, Irish, German, Italian, Chinese, Aboriginal, Ukrainian, Dutch, South Asian, and Scandinavian."
3303,3,select_blank,exercise,3302,"Since the 1970s, most immigrants come from ___ countries.",Asian|European|African|South American,0,,,
3304,3,multiple_choice,exercise,3302,Which is among Canada's largest ethnic groups?,South Asian|Antarctic|Martian|Amazonian,0,,,
3305,3,multiple_choice,exercise,3302,"Since the 1970s, immigration has shifted toward which continent?",Asia|Europe|Africa|Antarctica,0,,,
3306,3,true_false,exercise,3302,Irish is one of Canada's largest ethnic groups.,,true,p11-st-patricks-day-montreal.jpeg,,
3307,3,true_false,exercise,3302,"Polish dancers in Oliver, BC reflect Canada's ethnic diversity.",,true,p12-polish-dancers-oliver-bc.jpeg,,
3316,3,true_false,preview,3317,Chinese languages are widely spoken at home in Vancouver.,,true,,,
3317,3,multiple_choice,main,,What share of Vancouver speaks Chinese languages at home?,13%|50%|2%|30%,0,,,"In Vancouver, 13% of the population speak Chinese languages at home; in Toronto, the figure is 7%."
3318,3,select_blank,exercise,3317,Chinese languages are the ___ most-spoken after English.,second|third|fourth|fifth,0,,,
3319,3,true_false,exercise,3317,7% of Toronto speaks Chinese at home.,,true,,,
3320,3,true_false,exercise,3317,Non-official languages are never spoken in Canadian homes.,,false,,,Non-official languages are widely spoken in Canadian homes.
3321,3,multiple_choice,exercise,3317,Which city has more Chinese speakers at home?,Vancouver|Toronto|Ottawa|Calgary,0,p13-chinese-new-year-vancouver.jpeg,,
3331,3,select_blank,preview,3332,The great majority of Canadians identify as ___.,Christians|atheists|agnostics|pagans,0,,,
3332,3,multiple_choice,main,,Which religious affiliation is Canada's largest?,Catholic|Muslim|Hindu|Sikh,0,p13-notre-dame-des-victoires.jpeg,,"The largest religious affiliation is Catholic, followed by various Protestant churches, with growing numbers of other faiths."
3333,3,multi_select,exercise,3332,Which faith communities are growing in Canada?,Muslims|Jews|Hindus|Not growing,0|1|2,p12-ismaili-muslims-calgary-stampede.jpeg,,
3334,3,select_blank,exercise,3332,The state partners with faith groups to ___ refugees.,resettle|deport|ignore|tax,0,,,
3335,3,select_blank,exercise,3332,The state upholds religious freedom and freedom of ___.,conscience|taxation|silence|nothing,0,,,
